,Unnamed: 0,ADDRESS,ASSET,BKCLASS,CALL,CERT,CHARTER,CHRTAGNN,CHRTAGNT,CITY,CLCODE,CNTRYNA,DENOVO,DEPDOM,DEPSUM,DOCKET,ESCROW,FDICDBS,FDICNAME,FED,FEDNAME,INSAGNT1,INSBRDD,INSBRTS,INSURED,NAMEFULL,OCCDIST,OCCNAME,REGAGNT,RSSDID,SPECDESC,SPECGRP,STALP,STCNTY,STNAME,UNIT,USA,ZIP
7728,76891,1075 Highway 98,189552.0,NM,CALL,31158,STATE,State Agency,STATE,Columbia,21,United States,0.0,166786.0,166786.0,6468,,13,Dallas,6,Atlanta,DIF,,,CB,First Southern Bank,5,Southwest District,FDIC,954671,COMMERCIAL LENDING,4,MS,28091,Mississippi,0.0,1,39429
7730,76900,500 South State Street,328832.0,SB,CALL,31184,FED,Comptroller of the Currency,OCC,Clarks Summit,34,,0.0,276214.0,276214.0,6503,,2,New York,3,Philadelphia,DIF,,,SA,Citizens Savings Bank,1,Northeast District,OCC,828473,MORTGAGE LENDING,5,PA,42069,Pennsylvania,0.0,1,18411
7732,76908,2244 Westchester Avenue,1054684.0,SB,CALL,31189,FED,Comptroller of the Currency,OCC,Bronx,33,United States,0.0,831409.0,831409.0,6509,,2,New York,2,New York,DIF,,,SA,Ponce Bank,1,Northeast District,OCC,897170,COMMERCIAL LENDING,4,NY,36005,New York,0.0,1,10462
7733,76917,Main & Lovern Streets,86215.0,SB,CALL,31197,FED,Comptroller of the Currency,OCC,Hazard,37,United States,0.0,48160.0,48160.0,6517,,9,Chicago,4,Cleveland,DIF,,,SA,First Federal Savings and Loan Association,3,Central District,OCC,831875,MORTGAGE LENDING,5,KY,21193,Kentucky,1.0,1,41701
7734,76918,101 West Summer Street,154550.0,SB,CALL,31198,FED,Comptroller of the Currency,OCC,Greeneville,34,,0.0,122209.0,122209.0,6518,,13,Dallas,6,Atlanta,DIF,,,SA,"Greeneville Federal Bank, FSB",5,Southwest District,OCC,645577,COMMERCIAL LENDING,4,TN,47059,Tennessee,0.0,1,37743
7737,76923,205 South Jefferson Avenue,296323.0,SM,CALL,31217,STATE,State Agency,STATE,West Jefferson,13,United States,0.0,229509.0,229509.0,6555,,5,Atlanta,5,Richmond,DIF,,,CB,LifeStore Bank,1,Northeast District,FED,715872,COMMERCIAL LENDING,4,NC,37009,North Carolina,0.0,1,28694
7739,76930,220 Federal Dr Nw,830781.0,NM,CALL,31223,STATE,State Agency,STATE,Corydon,21,United States,0.0,738209.0,738209.0,6568,,9,Chicago,8,St. Louis,DIF,,,CB,First Harrison Bank,3,Central District,FDIC,716374,COMMERCIAL LENDING,4,IN,18061,Indiana,0.0,1,47112
7740,76943,"106 South Main St, Suite 103",61423.0,SB,CALL,31232,FED,Comptroller of the Currency,OCC,Crossville,38,,0.0,46343.0,46343.0,6581,,13,Dallas,6,Atlanta,DIF,,,SA,Highland Federal Savings and Loan Association,5,Southwest District,OCC,652070,ALL OTHER < $1 BILLION,8,TN,47035,Tennessee,0.0,1,38555
7743,76947,1602-08 East Cumberland Avenue,381494.0,NM,CALL,31236,STATE,State Agency,STATE,Middlesboro,21,United States,0.0,308577.0,308577.0,6586,,9,Chicago,4,Cleveland,DIF,,,CB,Home Federal Bank Corporation,3,Central District,FDIC,902672,COMMERCIAL LENDING,4,KY,21013,Kentucky,0.0,1,40965
7744,76951,430 4th St Nw,142270.0,NM,CALL,31249,STATE,State Agency,STATE,Faribault,21,United States,0.0,122197.0,122197.0,6607,,11,Kansas City,9,Minneapolis,DIF,,,CB,1st United Bank,3,Central District,FDIC,350572,COMMERCIAL LENDING,4,MN,27131,Minnesota,0.0,1,55021
7746,76953,45 North Whittaker St,120653.0,SB,CALL,31257,FED,Comptroller of the Currency,OCC,New Buffalo,37,United States,0.0,99983.0,99983.0,6624,,9,Chicago,7,Chicago,DIF,,,SA,New Buffalo Savings Bank,3,Central District,OCC,294676,COMMERCIAL LENDING,4,MI,26021,Michigan,0.0,1,49117
7749,76957,741 West Main Street,32996.0,SB,CALL,31266,STATE,State Agency,STATE,Sylva,42,,0.0,26058.0,26058.0,6637,,5,Atlanta,5,Richmond,DIF,,,SA,"Jackson Savings Bank, SSB",1,Northeast District,FDIC,360777,MORTGAGE LENDING,5,NC,37099,North Carolina,0.0,1,28779
7750,76958,3228-30 Eastern Ave,60821.0,SB,CALL,31267,FED,Comptroller of the Currency,OCC,Baltimore,34,,0.0,44523.0,44523.0,6639,,2,New York,5,Richmond,DIF,,,SA,Homewood Federal Savings Bank,1,Northeast District,OCC,359472,MORTGAGE LENDING,5,MD,24510,Maryland,1.0,1,21224
7751,76959,19 Natchez Trace Drive,157703.0,SM,CALL,31272,STATE,State Agency,STATE,Lexington,13,United States,0.0,134326.0,134326.0,6646,,13,Dallas,8,St. Louis,DIF,,,CB,Community Bank,5,Southwest District,FED,361279,COMMERCIAL LENDING,4,TN,47077,Tennessee,0.0,1,38351
7754,76976,4705 West Us Highway 90,2058609.0,SB,CALL,31313,FED,Comptroller of the Currency,OCC,Lake City,34,United States,0.0,1601646.0,1601646.0,6707,,5,Atlanta,6,Atlanta,DIF,,,SA,First Federal Bank,5,Southwest District,OCC,384278,ALL OTHER > $1 BILLION,9,FL,12023,Florida,0.0,1,32055
7755,76986,417 West Broadway Street,80894.0,SL,CALL,31329,STATE,State Agency,STATE,West Plains,36,,0.0,62018.0,62018.0,6753,,11,Kansas City,8,St. Louis,DIF,,,SA,West Plains Savings and Loan Association,4,Midwest District,FDIC,966973,MORTGAGE LENDING,5,MO,29091,Missouri,1.0,1,65775
7756,76987,121 North Church Street,13045.0,SB,CALL,31345,STATE,State Agency,STATE,Hertford,42,,0.0,10879.0,10879.0,6776,,5,Atlanta,5,Richmond,DIF,,,SA,"Hertford Savings Bank, SSB",1,Northeast District,FDIC,971379,MORTGAGE LENDING,5,NC,37143,North Carolina,1.0,1,27944
7758,76993,2626c West Freeway,1047125.0,SB,CALL,31361,FED,Comptroller of the Currency,OCC,Fort Worth,37,United States,0.0,708886.0,708886.0,6809,,13,Dallas,11,Dallas,DIF,,,SA,"Colonial Savings, F.A.",5,Southwest District,OCC,339072,MORTGAGE LENDING,5,TX,48439,Texas,0.0,1,76102
7760,76998,632 Elk Avenue,66439.0,SB,CALL,31381,STATE,State Agency,STATE,Elizabethton,41,United States,0.0,51422.0,51422.0,0,,13,Dallas,6,Atlanta,DIF,,,SA,Security Federal Bank,5,Southwest District,FDIC,406778,COMMERCIAL LENDING,4,TN,47019,Tennessee,0.0,1,37643
7762,77009,258 Southhall Lane,683448.0,N,CALL,31390,FED,Comptroller of the Currency,OCC,Maitland,3,United States,0.0,509610.0,509610.0,6859,,5,Atlanta,6,Atlanta,DIF,,,CB,"Axiom Bank, National Association",5,Southwest District,OCC,408875,COMMERCIAL LENDING,4,FL,12095,Florida,0.0,1,32751
7763,77021,1030 Third St,199455.0,SB,CALL,31406,FED,Comptroller of the Currency,OCC,San Rafael,38,,0.0,151079.0,151079.0,6896,,14,San Francisco,12,San Francisco,DIF,,,SA,First Federal Savings and Loan Association of San Rafael,4,Midwest District,OCC,229070,COMMERCIAL LENDING,4,CA,6041,California,0.0,1,94901
7765,77026,211 West Main Street,33757.0,SB,CALL,31409,FED,Comptroller of the Currency,OCC,Morehead,38,,0.0,23652.0,23652.0,6902,,9,Chicago,4,Cleveland,DIF,,,SA,First Federal Savings and Loan Association,3,Central District,OCC,411174,MORTGAGE LENDING,5,KY,21205,Kentucky,1.0,1,40351
7766,77027,300 Robertson Boulevard,95500.0,SB,CALL,31410,STATE,State Agency,STATE,Walterboro,41,United States,0.0,83323.0,83323.0,6903,,5,Atlanta,5,Richmond,DIF,,,SA,"1st Federal Savings Bank of SC, Inc.",1,Northeast District,FDIC,535575,MORTGAGE LENDING,5,SC,45029,South Carolina,0.0,1,29488
7769,77030,524 S 6th Street,67094.0,SB,CALL,31443,FED,Comptroller of the Currency,OCC,Brainerd,38,,0.0,52247.0,52247.0,6979,,11,Kansas City,9,Minneapolis,DIF,,,SA,"Brainerd Savings and Loan Association, A Federal Association",3,Central District,OCC,416973,MORTGAGE LENDING,5,MN,27035,Minnesota,0.0,1,56401
7771,77043,50 West Main Street,1662700.0,NM,CALL,31445,STATE,State Agency,STATE,Franklin,21,United States,0.0,1251003.0,1251003.0,6981,,5,Atlanta,5,Richmond,DIF,,,CB,Entegra Bank,1,Northeast District,FDIC,239275,COMMERCIAL LENDING,4,NC,37113,North Carolina,0.0,1,28734
7773,77052,271 Main Street,796035.0,SB,CALL,31461,STATE,State Agency,STATE,Harleysville,41,United States,0.0,603093.0,603093.0,7012,,2,New York,3,Philadelphia,DIF,,,SA,Harleysville Bank,1,Northeast District,FDIC,139478,COMMERCIAL LENDING,4,PA,42091,Pennsylvania,0.0,1,19438
7775,77067,254 Munoz Rivera Avenue,6397469.0,NM,CALL,31469,STATE,State Agency,STATE,San Juan,21,Puerto Rico,0.0,4951570.0,4951570.0,7034,,2,New York,2,New York,DIF,,,CB,Oriental Bank,1,Northeast District,FDIC,245276,COMMERCIAL LENDING,4,PR,72127,Puerto Rico,0.0,1,918
7777,77095,1400 Gault Avenue North,99880.0,NM,CALL,31479,STATE,State Agency,STATE,Fort Payne,21,United States,0.0,90126.0,90126.0,7048,,5,Atlanta,6,Atlanta,DIF,,,CB,First Fidelity Bank,5,Southwest District,FDIC,420877,ALL OTHER < $1 BILLION,8,AL,1049,Alabama,0.0,1,35967
7779,77098,113 N Locust St,330224.0,SM,CALL,31485,STATE,State Agency,STATE,Grand Island,13,United States,0.0,287464.0,287464.0,7056,,11,Kansas City,10,Kansas City,DIF,,,CB,Equitable Bank,4,Midwest District,FED,81175,AGRICULTURAL,2,NE,31079,Nebraska,0.0,1,68801
7781,77105,904 W Scenic Rivers Blvd,113210.0,SM,CALL,31488,STATE,State Agency,STATE,Salem,13,United States,0.0,99807.0,99807.0,7060,,11,Kansas City,8,St. Louis,DIF,,,CB,Progressive Ozark Bank,4,Midwest District,FED,143372,MORTGAGE LENDING,5,MO,29065,Missouri,0.0,1,65560
7783,77109,301 East 9th Street,425249.0,SB,CALL,31516,FED,Comptroller of the Currency,OCC,Rochester,33,United States,0.0,330565.0,330565.0,7101,,9,Chicago,7,Chicago,DIF,,,SA,First Federal Savings Bank,3,Central District,OCC,257578,MORTGAGE LENDING,5,IN,18049,Indiana,0.0,1,46975
7785,77113,184 North South Street,156995.0,NM,CALL,31539,STATE,State Agency,STATE,Wilmington,25,,0.0,113237.0,113237.0,7147,,9,Chicago,4,Cleveland,DIF,,,CB,The Wilmington Savings Bank,3,Central District,FDIC,87476,MORTGAGE LENDING,5,OH,39027,Ohio,0.0,1,45177
7787,77115,485 Wayne Road,96776.0,NM,CALL,31545,STATE,State Agency,STATE,Savannah,21,,0.0,83867.0,83867.0,7159,,13,Dallas,8,St. Louis,DIF,,,CB,Central Bank,5,Southwest District,FDIC,265676,ALL OTHER < $1 BILLION,8,TN,47071,Tennessee,0.0,1,38372
7788,77117,301 Third Avenue,35368.0,SB,CALL,31592,FED,Comptroller of the Currency,OCC,Jasper,33,United States,0.0,28950.0,28950.0,7228,,5,Atlanta,6,Atlanta,DIF,,,SA,Security Federal Savings Bank,5,Southwest District,OCC,558574,ALL OTHER < $1 BILLION,8,AL,1127,Alabama,1.0,1,35501
7790,77135,"135 N. Los Robles Avenue, 7th Floor",42874783.0,SM,CALL,31628,STATE,State Agency,STATE,Pasadena,13,United States,0.0,34189940.0,34189940.0,7276,,14,San Francisco,12,San Francisco,DIF,,,CB,East West Bank,4,Midwest District,FED,197478,COMMERCIAL LENDING,4,CA,6037,California,0.0,1,91101
7791,77229,108 Main Street,214024.0,SB,CALL,31694,STATE,State Agency,STATE,Madisonville,42,,0.0,175428.0,175428.0,7350,,13,Dallas,6,Atlanta,DIF,,,SA,Volunteer Federal Savings Bank,5,Southwest District,FDIC,170275,CONSUMER LENDING,6,TN,47123,Tennessee,0.0,1,37354
7793,77235,1700 Old County Road,102918.0,NM,CALL,31711,STATE,State Agency,STATE,Pocahontas,21,,0.0,85131.0,85131.0,7368,,13,Dallas,8,St. Louis,DIF,,,CB,RiverBank,5,Southwest District,FDIC,29476,AGRICULTURAL,2,AR,5121,Arkansas,0.0,1,72455
7795,77237,202 Elm Street,24446.0,SB,CALL,31723,FED,Comptroller of the Currency,OCC,Ludlow,38,,0.0,19565.0,19565.0,7384,,9,Chicago,4,Cleveland,DIF,,,SA,"Home Savings Bank, FSB",3,Central District,OCC,33370,ALL OTHER < $1 BILLION,8,KY,21117,Kentucky,1.0,1,41016
7797,77240,3300 North 10th Street,80677.0,NM,CALL,31762,STATE,State Agency,STATE,Mcallen,21,United States,0.0,73005.0,73005.0,7433,,13,Dallas,11,Dallas,DIF,,,CB,Greater State Bank,5,Southwest District,FDIC,518877,COMMERCIAL LENDING,4,TX,48215,Texas,0.0,1,78501
7798,77242,2990 Main Highway,41220.0,SB,CALL,31774,FED,Comptroller of the Currency,OCC,Bamberg,38,,0.0,35189.0,35189.0,7450,,5,Atlanta,5,Richmond,DIF,,,SA,Home Federal Savings and Loan Association,1,Northeast District,OCC,582878,MORTGAGE LENDING,5,SC,45009,South Carolina,1.0,1,29003
7800,77247,9190 Coral Way,199673.0,SB,CALL,31823,FED,Comptroller of the Currency,OCC,Miami,33,,0.0,169533.0,169533.0,7506,,5,Atlanta,6,Atlanta,DIF,,,SA,"Interamerican Bank, A FSB",5,Southwest District,OCC,221775,COMMERCIAL LENDING,4,FL,12086,Florida,0.0,1,33165
7801,77248,"1715 Aaron Brenner Drive, Suite 100",617115.0,SM,CALL,31840,STATE,State Agency,STATE,Memphis,13,United States,0.0,467013.0,467013.0,7523,,13,Dallas,8,St. Louis,DIF,,,CB,Financial Federal Bank,5,Southwest District,FED,590976,COMMERCIAL LENDING,4,TN,47157,Tennessee,1.0,1,38120
7802,77249,204 Westover Drive,82383.0,SB,CALL,31864,FED,Comptroller of the Currency,OCC,Hattiesburg,33,United States,0.0,64050.0,64050.0,7547,,13,Dallas,6,Atlanta,DIF,,,SA,"Grand Bank for Savings, FSB",5,Southwest District,OCC,68671,MORTGAGE LENDING,5,MS,28073,Mississippi,0.0,1,39402
7805,77252,229 Trade Street,138846.0,SB,CALL,31900,STATE,State Agency,STATE,Greer,42,United States,0.0,101709.0,101709.0,7583,,5,Atlanta,5,Richmond,DIF,,,SA,"Citizens Building and Loan, SSB",1,Northeast District,FDIC,851172,MORTGAGE LENDING,5,SC,45045,South Carolina,0.0,1,29651
7807,77254,120 South Greer Blvd,189562.0,SB,CALL,31905,STATE,State Agency,STATE,Pittsburg,41,United States,0.0,153140.0,153140.0,7589,,13,Dallas,11,Dallas,DIF,,,SA,"Cypress Bank, SSB",5,Southwest District,FDIC,729178,ALL OTHER < $1 BILLION,8,TX,48063,Texas,0.0,1,75686
7809,77260,315 Railroad Avenue,276949.0,SM,CALL,31928,STATE,State Agency,STATE,Richlands,13,United States,0.0,230794.0,230794.0,7612,,5,Atlanta,5,Richmond,DIF,,,CB,First Sentinel Bank,1,Northeast District,FED,920975,CONSUMER LENDING,6,VA,51185,Virginia,0.0,1,24641
7810,77264,111 East Travis,190361.0,SB,CALL,31936,STATE,State Agency,STATE,La Grange,41,United States,0.0,161950.0,161950.0,7624,,13,Dallas,11,Dallas,DIF,,,SA,"Fayette Savings Bank, SSB",5,Southwest District,FDIC,675079,MORTGAGE LENDING,5,TX,48149,Texas,0.0,1,78945
7813,77269,1 Sarnowski Drive,5226475.0,SB,CALL,31945,FED,Comptroller of the Currency,OCC,Glenville,33,United States,0.0,4462280.0,4462280.0,7635,,2,New York,2,New York,DIF,,,SA,TrustCo Bank,1,Northeast District,OCC,677176,MORTGAGE LENDING,5,NY,36093,New York,0.0,1,12302
7814,77415,402 Main Street,59444.0,SB,CALL,31972,FED,Comptroller of the Currency,OCC,Rapid City,33,,0.0,44214.0,44214.0,7674,,11,Kansas City,9,Minneapolis,DIF,,,SA,First Western Federal Savings Bank,4,Midwest District,OCC,715470,MORTGAGE LENDING,5,SD,46103,South Dakota,1.0,1,57709
7816,77418,808 West Main Street,246670.0,NM,CALL,31980,STATE,State Agency,STATE,Livingston,21,United States,0.0,222541.0,222541.0,7685,,13,Dallas,6,Atlanta,DIF,,,CB,American Bank & Trust of the Cumberlands,5,Southwest District,FDIC,718079,COMMERCIAL LENDING,4,TN,47133,Tennessee,0.0,1,38570
7818,77420,361 First St,146790.0,SB,CALL,31994,FED,Comptroller of the Currency,OCC,Conemaugh,38,,0.0,128954.0,128954.0,7703,,2,New York,3,Philadelphia,DIF,,,SA,Slovenian Savings and Loan Association of Franklin-Conemaugh,1,Northeast District,OCC,568377,CONSUMER LENDING,6,PA,42021,Pennsylvania,0.0,1,15909
7820,77425,111 West Third Street,424196.0,SM,CALL,31999,STATE,State Agency,STATE,Madison,13,United States,0.0,294956.0,294956.0,7715,,11,Kansas City,10,Kansas City,DIF,,,CB,Madison County Bank,4,Midwest District,FED,385471,AGRICULTURAL,2,NE,31119,Nebraska,0.0,1,68748
7821,77429,1721 Tulane Drive,67119.0,SB,CALL,32018,STATE,State Agency,STATE,Lufkin,41,,0.0,60522.0,60522.0,7743,,13,Dallas,11,Dallas,DIF,,,SA,"Angelina Savings Bank, SSB",5,Southwest District,FDIC,660879,ALL OTHER < $1 BILLION,8,TX,48005,Texas,1.0,1,75901
7823,77434,500 North Main Street,296756.0,NM,CALL,32021,STATE,State Agency,STATE,Jamestown,21,United States,0.0,264327.0,264327.0,7750,,13,Dallas,6,Atlanta,DIF,,,CB,Progressive Savings Bank,5,Southwest District,FDIC,535874,COMMERCIAL LENDING,4,TN,47049,Tennessee,0.0,1,38556
7824,77437,2600 South Thompson,194352.0,SM,CALL,32025,STATE,State Agency,STATE,Springdale,13,United States,0.0,163346.0,163346.0,7756,,13,Dallas,8,St. Louis,DIF,,,CB,United Bank,5,Southwest District,FED,539377,COMMERCIAL LENDING,4,AR,5143,Arkansas,0.0,1,72764
7826,77441,4277 Dakota Street,174441.0,SB,CALL,32082,FED,Comptroller of the Currency,OCC,Alexandria,37,United States,0.0,131365.0,131365.0,7830,,11,Kansas City,9,Minneapolis,DIF,,,SA,Viking Bank,3,Central District,OCC,484776,COMMERCIAL LENDING,4,MN,27041,Minnesota,1.0,1,56308
7828,77443,1022 South Main Street,498391.0,NM,CALL,32084,STATE,State Agency,STATE,Grove,21,United States,0.0,441559.0,441559.0,7832,,13,Dallas,10,Kansas City,DIF,,,CB,Grand Savings Bank,5,Southwest District,FDIC,732178,COMMERCIAL LENDING,4,OK,40041,Oklahoma,0.0,1,74344
7830,77455,111 Selma Street,305108.0,SB,CALL,32135,STATE,State Agency,STATE,Center,41,United States,0.0,243719.0,243719.0,7889,,13,Dallas,11,Dallas,DIF,,,SA,"Shelby Savings Bank, SSB",5,Southwest District,FDIC,552974,AGRICULTURAL,2,TX,48419,Texas,0.0,1,75935
7832,77472,17901 Von Karman Ave Suite 1200,11783315.0,SM,CALL,32172,STATE,State Agency,STATE,Irvine,13,United States,0.0,8946509.0,8946509.0,7946,,14,San Francisco,12,San Francisco,DIF,,,CB,Pacific Premier Bank,4,Midwest District,FED,431172,COMMERCIAL LENDING,4,CA,6059,California,0.0,1,92614
7834,77510,500 Third Street,7109711.0,NM,CALL,32178,STATE,State Agency,STATE,Santa Rosa,21,United States,0.0,5275350.0,5275350.0,7960,,14,San Francisco,12,San Francisco,DIF,,,CB,Luther Burbank Savings,4,Midwest District,FDIC,497570,COMMERCIAL LENDING,4,CA,6097,California,0.0,1,95401
7835,77514,10750 Mcdermott Freeway,86636368.0,SB,CALL,32188,FED,Comptroller of the Currency,OCC,San Antonio,33,United States,0.0,75967374.0,75967374.0,7975,,13,Dallas,11,Dallas,DIF,,,SA,USAA Federal Savings Bank,5,Southwest District,OCC,619877,CONSUMER LENDING,6,TX,48029,Texas,1.0,1,78288
7837,77519,500 Bicentennial Way,635622.0,NM,CALL,32203,STATE,State Agency,STATE,Santa Rosa,21,,0.0,532257.0,532257.0,7992,,14,San Francisco,12,San Francisco,DIF,,,CB,Summit State Bank,4,Midwest District,FDIC,561574,COMMERCIAL LENDING,4,CA,6097,California,0.0,1,95403
7838,77520,107-109 Bowery,139454.0,SB,CALL,32209,FED,Comptroller of the Currency,OCC,New York,33,,0.0,108137.0,108137.0,8003,,2,New York,2,New York,DIF,,,SA,Chinatown Federal Savings Bank,1,Northeast District,OCC,562076,COMMERCIAL LENDING,4,NY,36061,New York,0.0,1,10002
7841,77552,"One Towne Square, Suite 1900",3281148.0,SB,CALL,32232,FED,Comptroller of the Currency,OCC,Southfield,33,United States,0.0,2660512.0,2660512.0,8028,,9,Chicago,7,Chicago,DIF,,,SA,"Sterling Bank and Trust, FSB",3,Central District,OCC,979375,MORTGAGE LENDING,5,MI,26125,Michigan,0.0,1,48076
7843,77555,"3435 Airborne Road, Suite B",645094.0,SB,CALL,32242,FED,Comptroller of the Currency,OCC,Wilmington,33,United States,0.0,520699.0,520699.0,8039,,9,Chicago,4,Cleveland,DIF,,,SA,"Liberty Savings Bank, F.S.B.",3,Central District,OCC,839572,MORTGAGE LENDING,5,OH,39027,Ohio,0.0,1,45177
7845,77594,340 Fourth Ave,8704665.0,SB,CALL,32245,FED,Comptroller of the Currency,OCC,Pittsburgh,33,United States,0.0,6896325.0,6896325.0,8043,,2,New York,4,Cleveland,DIF,,,SA,"Dollar Bank, Federal Savings Bank",1,Northeast District,OCC,961624,MORTGAGE LENDING,5,PA,42003,Pennsylvania,0.0,1,15222
7847,77639,6 Bowery,341795.0,SB,CALL,32257,FED,Comptroller of the Currency,OCC,New York,33,,0.0,294342.0,294342.0,8059,,2,New York,2,New York,DIF,,,SA,Abacus Federal Savings Bank,1,Northeast District,OCC,762773,MORTGAGE LENDING,5,NY,36061,New York,0.0,1,10013
7848,77641,"11757 Katy Freeway, Suite 100",287535.0,SB,CALL,32265,FED,Comptroller of the Currency,OCC,Houston,33,United States,0.0,242064.0,242064.0,8069,,13,Dallas,11,Dallas,DIF,,,SA,Preferred Bank,5,Southwest District,OCC,203070,COMMERCIAL LENDING,4,TX,48201,Texas,0.0,1,77079
7851,77647,688 New High Street,107375.0,NM,CALL,32277,STATE,State Agency,STATE,Los Angeles,21,United States,0.0,87160.0,87160.0,8084,,14,San Francisco,12,San Francisco,DIF,,,CB,Eastern International Bank,4,Midwest District,FDIC,206772,COMMERCIAL LENDING,4,CA,6037,California,0.0,1,90012
7853,77650,2514 Via Tejon,1146180.0,SB,CALL,32282,FED,Comptroller of the Currency,OCC,Palos Verdes Peninsu,33,United States,0.0,773484.0,773484.0,8089,,14,San Francisco,12,San Francisco,DIF,,,SA,Malaga Bank F.S.B.,4,Midwest District,OCC,773470,COMMERCIAL LENDING,4,CA,6037,California,0.0,1,90274
7855,77654,503 West Plane Street,82818.0,NM,CALL,32286,STATE,State Agency,STATE,Bethel,25,,0.0,68077.0,68077.0,8094,,9,Chicago,4,Cleveland,DIF,,,CB,Community Savings Bank,3,Central District,FDIC,847979,COMMERCIAL LENDING,4,OH,39025,Ohio,0.0,1,45106
7856,77655,10800 Kinsman Road,276736.0,SL,CALL,32287,STATE,State Agency,STATE,Newbury,35,United States,0.0,193360.0,193360.0,8095,,9,Chicago,4,Cleveland,DIF,,,SA,Geauga Savings Bank,3,Central District,FDIC,291273,COMMERCIAL LENDING,4,OH,39055,Ohio,0.0,1,44065
7859,77658,600 Lewisville Road,69048.0,NM,CALL,32292,STATE,State Agency,STATE,Woodsfield,21,,0.0,63014.0,63014.0,8103,,9,Chicago,4,Cleveland,DIF,,,CB,Woodsfield Savings Bank,3,Central District,FDIC,97279,ALL OTHER < $1 BILLION,8,OH,39111,Ohio,0.0,1,43793
7861,77661,8008 Ferry Street,125579.0,NM,CALL,32293,STATE,State Agency,STATE,Miamitown,25,,0.0,103643.0,103643.0,8104,,9,Chicago,4,Cleveland,DIF,,,CB,Miami Savings Bank,3,Central District,FDIC,367178,COMMERCIAL LENDING,4,OH,39061,Ohio,0.0,1,45041
7863,77695,8534 East Kemper Road,2801777.0,SL,CALL,32296,STATE,State Agency,STATE,Cincinnati,35,,0.0,2411626.0,2411626.0,8109,,9,Chicago,4,Cleveland,DIF,,,SA,Union Savings Bank,3,Central District,FDIC,911973,MORTGAGE LENDING,5,OH,39061,Ohio,0.0,1,45249
7864,77697,8249 Clara Avenue,18435.0,SL,CALL,32306,STATE,State Agency,STATE,Cincinnati,36,,0.0,13177.0,13177.0,8122,,9,Chicago,4,Cleveland,DIF,,,SA,New Foundation Savings Bank,3,Central District,FDIC,918776,MORTGAGE LENDING,5,OH,39061,Ohio,1.0,1,45239
7865,77698,135 South Market Street,61914.0,NM,CALL,32307,STATE,State Agency,STATE,Galion,25,,0.0,54380.0,54380.0,8123,,9,Chicago,4,Cleveland,DIF,,,CB,Galion Building and Loan Bank,3,Central District,FDIC,24378,MORTGAGE LENDING,5,OH,39033,Ohio,0.0,1,44833
7868,77702,"1299 Farnam Street, Suite 1550",8517622.0,SB,CALL,32325,FED,Comptroller of the Currency,OCC,Omaha,33,United States,0.0,6794910.0,6794910.0,8146,,11,Kansas City,10,Kansas City,DIF,,,SA,Mutual of Omaha Bank,4,Midwest District,OCC,786274,COMMERCIAL LENDING,4,NE,31055,Nebraska,0.0,1,68102
7869,77728,1920 Rock Spring Road,146753.0,SB,CALL,32331,FED,Comptroller of the Currency,OCC,Forest Hill,34,United States,0.0,100037.0,100037.0,8152,,2,New York,5,Richmond,DIF,,,SA,Madison Bank of Maryland,1,Northeast District,OCC,310071,MORTGAGE LENDING,5,MD,24025,Maryland,0.0,1,21050
